founder_id,gender,age,education_level,alma_mater,field_of_study,prior_work_experience,is_first_generation,startup_id,industry_sector,city,state,funding_amount,funding_rounds,jobs_created,is_unicorn,investor_count,has_female_investor,founding_year,mentorship_access,policy_support
F11387,Male,26,Master’s,IIT Delhi,Arts,27,Yes,S05641,Other,Other,Other,71227053.53497913,9,88,Yes,25,Yes,2019,Yes,No
F11388,Prefer not to say,27,Master’s,Other,Business,0,Yes,S06810,Financial Services,Other,Other,16289550.053193448,10,23,No,48,No,2015,No,No
F11389,Prefer not to say,29,Bachelor’s,IIT Roorkee,Business,28,No,S00395,Healthcare,Other,Other,188001.61641610687,0,408,No,4,No,2011,Yes,No
F11390,Male,54,Master’s,Other,Computer Science,4,Yes,S04410,Software,Gurugram,Other,559689.6610093472,0,43,No,4,No,2024,No,No
F11391,Male,26,Bachelor’s,Other,Other,5,Yes,S02720,Other,Other,Other,89925.89640958191,2,19,No,4,No,2011,No,No
F11392,Male,29,Master’s,Other,Arts,25,Yes,S07005,Software,Bengaluru,Other,29719616.453613643,7,17,No,31,No,2022,No,No
F11393,Female,30,Master’s,Other,Computer Science,1,Yes,S00017,Software,Other,Maharashtra,49533590.910937734,8,35,No,49,Yes,2025,Yes,Yes
F11394,Female,30,PhD,Other,Business,15,Yes,S07308,Software,Other,Other,107935330.27327403,8,76,Yes,39,No,2020,Yes,No
F11395,Prefer not to say,54,Master’s,Other,Business,14,Yes,S04537,Software,Other,Delhi,3780611.485839069,4,3,No,10,No,2002,No,Yes
F11396,Male,33,Bachelor’s,IIT Delhi,Arts,17,Yes,S04749,Consumer Goods,Bengaluru,Maharashtra,64376410.99363341,8,361,Yes,40,No,2024,Yes,Yes
F11397,Prefer not to say,26,Master’s,Other,Computer Science,0,Yes,S02000,Software,Delhi,Maharashtra,1617835.480733841,3,90,No,10,No,2023,Yes,Yes
F11398,Female,32,Bachelor’s,None,Business,3,Yes,S02319,Other,Other,Karnataka,1677309.6692081133,4,7,No,11,No,2018,Yes,No
F11399,Male,24,Bachelor’s,Other,Computer Science,5,Yes,S05392,Consumer Goods,Bengaluru,Karnataka,84274.45894495655,2,91,No,5,No,2023,Yes,No
F11400,Male,30,Master’s,Other,Engineering,17,Yes,S01840,Consumer Goods,Other,Other,1259180.5959595547,4,454,No,12,No,2016,No,No
F11401,Male,24,PhD,None,Engineering,1,No,S01669,Consumer Goods,Other,Other,26086276.73402801,6,29,No,41,No,2021,Yes,No
F11402,Male,38,Bachelor’s,IIT Delhi,Computer Science,29,Yes,S03304,Software,Delhi,Maharashtra,2567754.261584862,3,27,No,6,No,2024,No,No
F11403,Prefer not to say,25,PhD,IIT Delhi,Computer Science,2,Yes,S01040,Other,Mumbai,Karnataka,376752.07923382486,2,275,No,1,No,2020,No,No
F11404,Male,28,Bachelor’s,Other,Arts,0,Yes,S01540,Financial Services,Bengaluru,Other,4449195.187389416,3,363,No,11,No,2011,Yes,Yes
F11405,Prefer not to say,29,High School,Other,Arts,3,No,S04219,Consumer Goods,Delhi,Maharashtra,2833647.9234724743,4,85,No,15,No,2022,No,No
F11406,Male,27,Bachelor’s,IIT Roorkee,Engineering,2,Yes,S07127,Consumer Goods,Other,Karnataka,1008285.9897245887,4,85,No,11,No,2014,Yes,No
F11407,Male,38,Master’s,Other,Engineering,8,Yes,S01092,Other,Other,Delhi,24233975.64231955,7,42,No,27,No,2023,No,No
F11408,Male,29,Bachelor’s,IIT Delhi,Arts,19,Yes,S06962,Software,Mumbai,Other,4395064.549771253,5,79,No,8,No,2013,No,No
F11409,Male,27,Master’s,Other,Computer Science,12,No,S03165,Consumer Goods,Bengaluru,Maharashtra,9547868.636068266,4,48,No,12,No,2018,Yes,No
F11410,Male,27,Master’s,IIT Roorkee,Business,4,No,S07263,Software,Other,Karnataka,6422460.241907901,3,51,No,7,No,2019,Yes,No
F11411,Male,23,Master’s,IIT Delhi,Engineering,14,Yes,S03711,Other,Gurugram,Maharashtra,14112206.779851655,10,59,No,27,No,2007,Yes,No
F11412,Male,28,Bachelor’s,Other,Other,1,Yes,S07810,Software,Bengaluru,Karnataka,1261889.0710317292,5,260,No,6,Yes,2022,No,No
F11413,Male,24,Bachelor’s,BITS Pilani,Business,10,Yes,S02228,Consumer Goods,Mumbai,Karnataka,5177928.053,4,22,No,14,No,2024,No,No
F11414,Male,24,Bachelor’s,Other,Computer Science,4,Yes,S05453,Software,Delhi,Other,2843304.2805230855,3,99,No,10,No,2012,No,No
F11415,Male,22,Bachelor’s,Other,Computer Science,4,Yes,S02223,Other,Delhi,Maharashtra,2052999.3209736338,3,12,No,8,No,2016,Yes,No
F11416,Male,30,Other,Other,Computer Science,0,Yes,S07104,Consumer Goods,Other,Other,10254127.609326417,8,3457,No,33,No,2016,No,No
F11417,Prefer not to say,20,Bachelor’s,Other,Business,2,No,S03783,Other,Bengaluru,Maharashtra,8219451.920127202,5,35,No,8,No,2012,No,No
F11418,Male,47,Bachelor’s,IIT Roorkee,Engineering,19,Yes,S06590,Software,Gurugram,Other,1616757.0561386682,4,3058,No,14,Yes,2016,No,No
F11419,Prefer not to say,28,Other,Other,Computer Science,1,No,S07680,Financial Services,Bengaluru,Other,852710.8831311208,1,25,No,2,No,2017,No,Yes
F11420,Male,23,Master’s,Other,Computer Science,4,No,S06799,Consumer Goods,Bengaluru,Maharashtra,23923597.659216654,10,65,No,25,No,2020,No,No
F11421,Non-binary,26,Bachelor’s,IIT Roorkee,Computer Science,6,Yes,S07971,Other,Other,Other,26524906.920110386,7,81,No,17,No,2020,No,No
F11422,Male,22,Bachelor’s,None,Engineering,1,Yes,S02045,Consumer Goods,Other,Delhi,13918776.539929159,7,80,No,46,No,2023,Yes,No
F11423,Prefer not to say,22,Other,IIT Delhi,Other,2,Yes,S01720,Other,Gurugram,Maharashtra,174241.29829163276,1,97,No,4,No,2010,No,Yes
F11424,Male,26,Bachelor’s,IIT Delhi,Engineering,1,Yes,S08171,Software,Delhi,Maharashtra,190422.9153403372,1,10,No,0,No,2019,No,No
F11425,Prefer not to say,48,Bachelor’s,IIT Roorkee,Other,1,Yes,S07206,Software,Gurugram,Karnataka,635532.5388844197,0,103,No,2,No,2018,No,No
F11426,Male,25,Master’s,Other,Computer Science,1,No,S06910,Consumer Goods,Delhi,Karnataka,18200127.37015616,9,79,No,42,No,2023,Yes,Yes
F11427,Male,26,Master’s,BITS Pilani,Engineering,25,No,S07530,Software,Gurugram,Karnataka,1853885.2820492138,3,85,No,13,Yes,2018,No,No
F11428,Female,22,Bachelor’s,Other,Other,28,Yes,S04700,Other,Other,Other,425218.648,0,244,No,1,No,2018,No,No
F11429,Male,28,Bachelor’s,None,Engineering,1,Yes,S06383,Healthcare,Gurugram,Maharashtra,384792.50312476046,1,186,No,2,No,2024,Yes,No
F11430,Male,23,Master’s,Other,Business,2,Yes,S07428,Other,Mumbai,Maharashtra,66986887.96555415,8,167,Yes,31,No,2022,No,No
F11431,Male,27,PhD,Other,Business,1,Yes,S03252,Software,Other,Other,1531664.6757574985,5,456,No,15,No,2019,Yes,No
F11432,Female,30,PhD,IIT Delhi,Business,22,Yes,S06436,Consumer Goods,Mumbai,Other,2729897.120102626,5,89,No,14,No,2024,No,No
F11433,Prefer not to say,23,Bachelor’s,Other,Business,1,Yes,S00079,Healthcare,Other,Other,371249.44407456764,1,462,No,4,No,2023,No,No
F11434,Male,29,Bachelor’s,None,Business,2,Yes,S05760,Consumer Goods,Other,Other,584921.0069044101,2,153,No,4,No,2013,Yes,No
F11435,Prefer not to say,24,Bachelor’s,BITS Pilani,Computer Science,5,Yes,S06581,Other,Bengaluru,Maharashtra,250947.01045234033,1,10,No,1,No,2019,No,No
F11436,Male,22,Bachelor’s,Other,Business,5,No,S01910,Other,Delhi,Maharashtra,190583.0244584278,0,59,No,5,No,2020,No,No
F11437,Male,30,Master’s,BITS Pilani,Computer Science,4,Yes,S01162,Financial Services,Other,Other,3610158.612246218,5,42,No,6,No,2017,Yes,No
F11438,Prefer not to say,29,Bachelor’s,IIT Delhi,Engineering,3,Yes,S03682,Financial Services,Mumbai,Other,5998933.391148644,5,10,No,9,No,2017,Yes,Yes
F11439,Prefer not to say,25,Bachelor’s,Other,Arts,5,No,S05542,Software,Mumbai,Karnataka,3987737.565534576,5,41,No,8,No,2007,Yes,No
F11440,Prefer not to say,24,Master’s,Other,Business,2,No,S01866,Other,Delhi,Other,9661340.640520992,3,163,No,7,No,2005,Yes,No
F11441,Male,31,Master’s,Other,Other,1,Yes,S06063,Healthcare,Other,Karnataka,752204.7438536581,1,1080,No,1,No,2022,No,No
F11442,Male,27,Master’s,Other,Computer Science,5,Yes,S03121,Financial Services,Other,Maharashtra,3559410.352793191,4,14,No,9,No,2010,Yes,Yes
F11443,Male,42,Master’s,BITS Pilani,Other,1,Yes,S03281,Consumer Goods,Gurugram,Karnataka,234521.35411189997,2,19,No,4,No,2009,Yes,No
F11444,Male,23,Bachelor’s,Other,Business,16,Yes,S06389,Software,Mumbai,Other,370600.92230673484,2,63,No,0,No,2017,Yes,No
F11445,Male,24,Bachelor’s,IIT Delhi,Engineering,1,Yes,S02626,Other,Gurugram,Other,850538.9667428135,0,93,No,5,No,2019,No,Yes
F11446,Prefer not to say,22,Other,BITS Pilani,Arts,3,Yes,S02606,Software,Mumbai,Maharashtra,707490.4499819042,1,262,No,3,No,2025,No,No
F11447,Prefer not to say,22,Master’s,BITS Pilani,Other,4,Yes,S05693,Software,Bengaluru,Karnataka,1622433.803366098,5,49,No,11,No,2011,No,No
F11448,Male,29,Bachelor’s,Other,Arts,4,No,S01142,Healthcare,Other,Karnataka,126892860.58640212,9,79,Yes,16,No,2019,Yes,No
F11449,Male,24,Bachelor’s,IIT Delhi,Computer Science,4,Yes,S05209,Consumer Goods,Gurugram,Karnataka,100103574.45963116,7,16,Yes,22,No,2019,Yes,No
F11450,Prefer not to say,24,Bachelor’s,BITS Pilani,Computer Science,0,Yes,S05023,Software,Mumbai,Karnataka,405049.6953428084,0,43,No,3,No,2002,No,No
F11451,Male,24,Bachelor’s,BITS Pilani,Computer Science,4,Yes,S06886,Other,Mumbai,Other,6997123.819560988,3,8,No,13,No,2005,No,Yes
F11452,Female,29,Master’s,Other,Other,13,No,S07262,Software,Other,Other,1226350.8305490117,3,81,No,7,No,2016,No,No
F11453,Male,27,Bachelor’s,BITS Pilani,Arts,5,No,S04858,Consumer Goods,Mumbai,Other,1184340.7785570358,4,8,No,11,No,2017,Yes,No
F11454,Male,38,Bachelor’s,IIT Roorkee,Business,0,Yes,S01377,Healthcare,Other,Delhi,1958808.094726673,4,423,No,8,No,2025,No,No
F11455,Prefer not to say,26,Bachelor’s,BITS Pilani,Business,5,Yes,S05026,Other,Delhi,Other,3915047.856386172,3,56,No,7,No,2019,No,No
F11456,Male,59,Other,Other,Business,12,Yes,S08137,Consumer Goods,Other,Other,9755453.711014558,3,294,No,15,No,2017,Yes,Yes
F11457,Male,26,Bachelor’s,Other,Engineering,3,Yes,S05967,Consumer Goods,Other,Other,13010230.453267582,6,3,No,19,Yes,2015,No,No
F11458,Male,23,Master’s,IIT Delhi,Business,0,Yes,S02741,Software,Bengaluru,Other,1646112.3606629428,3,92,No,14,Yes,2023,No,No
F11459,Prefer not to say,30,Bachelor’s,Other,Other,1,Yes,S03488,Consumer Goods,Other,Delhi,5442498.505846216,5,484,No,13,No,2009,Yes,No
F11460,Prefer not to say,20,Bachelor’s,Other,Business,25,No,S03257,Healthcare,Other,Other,1956147.1549309879,3,97,No,10,No,2010,No,Yes
F11461,Male,23,Master’s,Other,Other,3,Yes,S05619,Other,Bengaluru,Karnataka,1867438.2995320538,3,3630,No,15,No,2023,No,Yes
F11462,Male,25,Bachelor’s,Other,Computer Science,0,Yes,S00166,Software,Other,Other,7178516.262448133,5,49,No,10,Yes,2014,Yes,Yes
F11463,Female,51,Bachelor’s,Other,Engineering,14,Yes,S07007,Consumer Goods,Bengaluru,Other,1938704.1146496139,4,312,No,6,No,2005,No,Yes
F11464,Male,28,Master’s,Other,Engineering,0,Yes,S05804,Financial Services,Delhi,Other,2698642.8395930594,4,493,No,15,No,2000,No,No
F11465,Female,24,Master’s,Other,Engineering,5,Yes,S02104,Other,Other,Karnataka,25157984.74439278,10,385,No,45,No,2018,Yes,No
F11466,Male,29,Master’s,Other,Engineering,5,No,S07912,Software,Mumbai,Other,41655.89140381037,2,3676,No,0,Yes,2021,Yes,No
F11467,Male,23,Master’s,Other,Business,4,Yes,S06154,Other,Delhi,Maharashtra,191295.25363982987,1,32,No,3,No,2000,Yes,No
F11468,Female,44,Bachelor’s,Other,Other,4,Yes,S04476,Other,Other,Other,311378.74620888755,1,95,No,4,No,2000,No,No
F11469,Male,25,Master’s,Other,Other,5,Yes,S03049,Other,Other,Other,1312041.3237038658,4,352,No,8,No,2024,No,No
F11470,Prefer not to say,59,Bachelor’s,Other,Computer Science,20,No,S04472,Software,Mumbai,Karnataka,231467.85941371357,2,473,No,1,No,2021,Yes,No
F11471,Male,27,High School,Other,Computer Science,1,Yes,S06523,Financial Services,Other,Other,751619.1240904884,1,3916,No,3,No,2014,Yes,Yes
F11472,Male,40,High School,Other,Engineering,4,No,S03825,Consumer Goods,Mumbai,Other,3056515.3828668366,4,11,No,11,Yes,2012,No,No
F11473,Prefer not to say,27,Master’s,None,Business,2,Yes,S07890,Software,Bengaluru,Other,51251.47076640572,2,82,No,3,No,2019,Yes,No
F11474,Male,28,Bachelor’s,Other,Arts,8,Yes,S06718,Software,Mumbai,Other,5626230.618145479,5,77,No,9,No,2025,Yes,Yes
F11475,Non-binary,24,Bachelor’s,Other,Engineering,1,Yes,S03003,Financial Services,Other,Karnataka,43914241.010803536,7,20,No,49,No,2004,Yes,Yes
F11476,Male,58,Bachelor’s,Other,Engineering,5,No,S07210,Software,Other,Karnataka,1295823.2047350148,5,4469,No,12,No,2018,No,No
F11477,Female,25,Master’s,Other,Computer Science,7,Yes,S00759,Healthcare,Bengaluru,Other,1456656.6727638324,5,91,No,14,Yes,2017,No,No
F11478,Prefer not to say,22,Bachelor’s,Other,Computer Science,8,Yes,S07420,Other,Delhi,Maharashtra,4271518.0290911235,3,98,No,13,No,2018,No,Yes
F11479,Male,27,Master’s,Other,Computer Science,1,Yes,S02064,Software,Mumbai,Karnataka,188526.61860997588,2,37,No,4,No,2022,Yes,No
F11480,Prefer not to say,57,PhD,Other,Engineering,21,Yes,S05863,Software,Other,Delhi,7187133.076387958,5,57,No,14,No,2024,Yes,No
F11481,Female,28,Master’s,Other,Business,27,Yes,S02269,Other,Delhi,Other,8060931.573157066,3,4317,No,7,No,2016,No,No
F11482,Male,25,Bachelor’s,BITS Pilani,Computer Science,21,Yes,S05793,Software,Bengaluru,Karnataka,563780.0924257137,2,0,No,5,Yes,2018,Yes,Yes
F11483,Male,23,PhD,Other,Engineering,4,Yes,S06788,Consumer Goods,Other,Delhi,64709.974988125585,0,53,No,5,No,2019,No,No
F11484,Male,49,Bachelor’s,None,Engineering,5,Yes,S01364,Healthcare,Delhi,Karnataka,91316197.25764719,8,1006,Yes,22,Yes,2021,Yes,No
F11485,Male,38,Master’s,Other,Engineering,5,Yes,S02018,Healthcare,Gurugram,Delhi,408587607.6,6,11,Yes,28,No,2015,No,No
F11486,Male,26,Master’s,None,Engineering,3,No,S02276,Other,Mumbai,Other,45153289.25799489,6,7,No,16,Yes,2016,Yes,No
F11487,Male,24,Bachelor’s,Other,Engineering,24,Yes,S06537,Other,Delhi,Maharashtra,249344.30581168947,2,490,No,3,No,2021,Yes,No
F11488,Male,27,Master’s,IIT Delhi,Arts,2,Yes,S07451,Financial Services,Other,Other,8535832.473758103,4,161,No,13,No,2020,No,No
F11489,Prefer not to say,31,PhD,Other,Arts,4,Yes,S06172,Software,Other,Other,644488.7564782997,2,79,No,2,No,2002,Yes,Yes
F11490,Male,24,Other,IIT Delhi,Computer Science,5,Yes,S06065,Other,Other,Other,2075163.4271167617,3,92,No,15,No,2003,No,No
F11491,Prefer not to say,33,Bachelor’s,IIT Roorkee,Engineering,5,Yes,S04644,Other,Other,Other,2590526.4054229627,5,524,No,13,No,2005,Yes,No
F11492,Male,25,Other,BITS Pilani,Business,10,Yes,S06310,Software,Other,Other,2135465.9763649646,3,7,No,15,Yes,2025,No,Yes
F11493,Male,27,Bachelor’s,Other,Engineering,5,Yes,S03418,Software,Mumbai,Other,11323452.92056465,10,14,No,27,No,2016,Yes,Yes
F11494,Prefer not to say,30,Bachelor’s,None,Computer Science,2,No,S06341,Consumer Goods,Bengaluru,Other,10425923.954502493,10,37,No,49,Yes,2017,No,Yes
F11495,Male,25,Master’s,IIT Delhi,Engineering,0,Yes,S07124,Software,Mumbai,Maharashtra,366319.84761777817,1,161,No,0,No,2001,No,No
F11496,Male,24,Other,BITS Pilani,Computer Science,1,Yes,S01433,Other,Other,Delhi,50800509.69161415,10,203,Yes,41,Yes,2007,No,No
F11497,Male,25,Bachelor’s,None,Engineering,5,Yes,S01531,Consumer Goods,Bengaluru,Delhi,198507.3744721342,0,69,No,2,No,2021,No,No
F11498,Male,26,PhD,Other,Engineering,3,Yes,S07755,Consumer Goods,Mumbai,Other,5453166.552717055,4,1428,No,13,Yes,2016,Yes,Yes
F11499,Male,60,Other,Other,Business,13,No,S05809,Financial Services,Delhi,Delhi,76031690.78509623,7,5,Yes,41,No,2019,No,No
F11500,Prefer not to say,30,PhD,IIT Delhi,Engineering,12,Yes,S06459,Software,Other,Delhi,280877.8985967003,2,94,No,2,No,2003,No,Yes
F11501,Male,29,Bachelor’s,Other,Computer Science,1,Yes,S06072,Financial Services,Delhi,Delhi,1053424.2319546822,5,45,No,6,No,2023,No,Yes
F11502,Prefer not to say,25,Master’s,BITS Pilani,Business,29,Yes,S04244,Healthcare,Delhi,Delhi,14860362.801448457,9,97,No,30,No,2012,Yes,No
F11503,Female,27,Bachelor’s,Other,Business,2,Yes,S06267,Software,Bengaluru,Karnataka,34058974.69922392,9,19,No,32,No,2016,No,No
F11504,Male,30,High School,Other,Computer Science,5,No,S01393,Consumer Goods,Other,Karnataka,24176308.03,6,1796,No,17,No,2019,Yes,Yes
F11505,Male,25,Other,Other,Computer Science,4,Yes,S05017,Healthcare,Delhi,Other,1061721.7140703998,5,442,No,15,Yes,2016,No,Yes
F11506,Prefer not to say,23,Bachelor’s,Other,Computer Science,16,Yes,S05468,Software,Gurugram,Other,3150776.353520172,5,2129,No,10,No,2015,Yes,Yes
F11507,Prefer not to say,23,Bachelor’s,None,Computer Science,10,Yes,S01761,Other,Mumbai,Other,5420986.588687103,3,67,No,9,No,2025,Yes,No
F11508,Male,23,High School,IIT Delhi,Other,0,No,S03197,Other,Gurugram,Other,16964791.67,7,39,No,33,No,2010,No,Yes
F11509,Male,30,Bachelor’s,BITS Pilani,Computer Science,4,Yes,S05919,Healthcare,Mumbai,Delhi,18506639.808762334,8,97,No,35,No,2025,No,Yes
F11510,Male,23,Bachelor’s,Other,Other,12,No,S01161,Financial Services,Bengaluru,Karnataka,2339571.985654301,3,15,No,8,Yes,2018,Yes,No
F11511,Male,57,PhD,Other,Engineering,3,Yes,S00757,Other,Gurugram,Delhi,9779349.324961107,4,33,No,9,No,2022,No,No
F11512,Male,25,Other,BITS Pilani,Business,11,Yes,S06417,Software,Other,Other,3193051.7226329725,5,44,No,14,No,2015,Yes,No
F11513,Prefer not to say,27,Bachelor’s,IIT Roorkee,Engineering,1,Yes,S03596,Healthcare,Bengaluru,Karnataka,766431.7715031578,0,20,No,2,No,2000,No,No
F11514,Male,30,Bachelor’s,Other,Business,1,No,S03487,Other,Mumbai,Karnataka,29779430.311202187,7,40,No,33,Yes,2012,Yes,No
F11515,Prefer not to say,27,Bachelor’s,Other,Business,4,Yes,S02835,Financial Services,Other,Other,2988777.207617417,3,2299,No,8,No,2020,No,No
F11516,Female,24,Bachelor’s,IIT Delhi,Engineering,0,Yes,S00559,Other,Bengaluru,Other,13167068.575479666,9,4156,No,19,No,2004,Yes,No
F11517,Male,27,PhD,Other,Computer Science,0,Yes,S04268,Software,Other,Maharashtra,562668.5110189676,0,137,No,5,No,2017,No,No
F11518,Male,28,Bachelor’s,Other,Other,2,Yes,S00269,Other,Mumbai,Karnataka,61664412.89,9,928,Yes,40,No,2022,No,Yes
F11519,Non-binary,57,Bachelor’s,None,Other,1,Yes,S00899,Other,Other,Other,1918366.3482871724,3,62,No,13,No,2015,Yes,No
F11520,Prefer not to say,22,Master’s,Other,Computer Science,20,Yes,S01094,Software,Bengaluru,Delhi,28916120.793008618,9,2458,No,37,No,2021,Yes,No
F11521,Female,25,Bachelor’s,IIT Delhi,Computer Science,3,Yes,S07771,Financial Services,Other,Other,690003.5223026931,1,32,No,2,No,2023,No,No
F11522,Male,28,Bachelor’s,Other,Business,17,Yes,S07427,Financial Services,Other,Other,14173516.42935373,9,174,No,17,No,2023,No,Yes
F11523,Male,29,Master’s,IIT Roorkee,Other,0,Yes,S04936,Healthcare,Delhi,Maharashtra,5069233.051480751,4,2594,No,9,No,2019,No,No
F11524,Male,22,Bachelor’s,Other,Business,0,Yes,S07026,Consumer Goods,Bengaluru,Karnataka,10601390.678431725,8,76,No,43,No,2020,Yes,Yes
F11525,Male,25,Master’s,Other,Arts,2,Yes,S01225,Software,Other,Maharashtra,395156.9973379176,1,60,No,1,No,2017,Yes,No
F11526,Prefer not to say,30,Bachelor’s,Other,Engineering,2,Yes,S01081,Financial Services,Mumbai,Karnataka,217215723.09659803,10,49,Yes,26,No,2024,No,Yes
F11527,Male,29,Master’s,IIT Delhi,Computer Science,0,Yes,S06039,Consumer Goods,Mumbai,Delhi,284010.7708846692,1,12,No,4,No,2018,No,No
F11528,Prefer not to say,45,Bachelor’s,Other,Computer Science,5,No,S03705,Software,Other,Other,1036494.2248616082,5,12,No,11,No,2014,No,No
F11529,Male,29,Bachelor’s,IIT Delhi,Engineering,27,Yes,S04819,Other,Mumbai,Karnataka,5813422.286449841,5,27,No,14,No,2020,No,No
F11530,Female,41,Bachelor’s,Other,Other,30,Yes,S06268,Software,Other,Other,1073172.6013879848,3,104,No,10,No,2005,No,No
F11531,Prefer not to say,28,Bachelor’s,None,Computer Science,4,No,S03447,Financial Services,Delhi,Delhi,14309195.92742333,9,30,No,47,No,2017,No,Yes
F11532,Male,27,Bachelor’s,BITS Pilani,Business,22,Yes,S00071,Consumer Goods,Mumbai,Karnataka,2122062.066503919,3,32,No,8,Yes,2020,No,Yes
F11533,Prefer not to say,29,Bachelor’s,Other,Arts,27,Yes,S03712,Software,Other,Other,720508.2813915985,1,0,No,2,No,2015,Yes,Yes
F11534,Male,25,Bachelor’s,Other,Engineering,5,Yes,S04584,Consumer Goods,Other,Maharashtra,2146084.922616548,4,69,No,10,No,2024,No,No
F11535,Male,28,Master’s,BITS Pilani,Engineering,3,Yes,S05773,Software,Mumbai,Maharashtra,102394691.80017185,10,52,Yes,48,No,2025,No,No
F11536,Prefer not to say,27,Bachelor’s,Other,Engineering,0,No,S03434,Consumer Goods,Bengaluru,Other,680425.3664755184,1,384,No,0,No,2017,No,No
F11537,Prefer not to say,27,Bachelor’s,Other,Business,5,No,S00321,Consumer Goods,Gurugram,Other,808154.4200924773,2,91,No,4,No,2021,No,No
F11538,Male,29,Bachelor’s,Other,Arts,23,Yes,S04113,Financial Services,Other,Other,73226762.48945026,10,4,Yes,18,No,2022,Yes,Yes
F11539,Male,24,PhD,IIT Delhi,Other,5,Yes,S02444,Consumer Goods,Mumbai,Other,815010.4635093078,0,293,No,1,Yes,2004,Yes,Yes
F11540,Non-binary,22,High School,Other,Other,20,Yes,S04654,Other,Delhi,Other,789063.2984323566,0,5,No,1,No,2015,No,No
F11541,Prefer not to say,52,Master’s,Other,Engineering,0,Yes,S03462,Financial Services,Mumbai,Karnataka,103094837.07232265,10,35,Yes,17,No,2020,No,No
F11542,Male,55,Bachelor’s,Other,Computer Science,9,Yes,S05481,Healthcare,Mumbai,Maharashtra,131330.46319217727,2,20,No,4,No,2007,No,Yes
F11543,Prefer not to say,29,Bachelor’s,Other,Computer Science,4,Yes,S06715,Software,Gurugram,Maharashtra,4350447.633117531,3,1,No,8,Yes,2023,No,Yes
F11544,Male,26,Master’s,IIT Delhi,Computer Science,2,Yes,S06269,Other,Mumbai,Maharashtra,11660997.429214044,6,54,No,22,No,2020,Yes,No
